Product#,Sub-Kit PN,CAS#,ComponentName,"WeightConversion",% (w/w),"毒化物
Toxic",關注化學物質 Concerned Chemical Substances,優先化學品Priority substance,管制性化學品Controlled,先驅化學品Precurosr,新化學物質New Chemical,空汙申請ODS,既有化學物質Existing Chemical ,備註,備註2,,,,,,,,,,,,,
DVE-108343,"PIANO-1, PIANO-1 STANDARD 1 X 1 ML AMPOULE",91-17-8,Decalin,1~2%,,N,N,N 2目少量,N,N,N,N,N 少量,巨研毒核文件號:高雄市毒核字第000159號+須申報優先化學品+申請新化學物質,達文西 / DA VINCI,,,,,,,,,,,,,
PL2014-3001,,9003-53-6,"Styrene, oligomers (Beads, expandable)",100 ,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
PSS-PS5.6K,,9003-53-6,"Styrene, oligomers (Beads, expandable)",100 ,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
0005214,"F-128, polystyrene standard 標準品",9003-53-6,Polystyrene,100,% (w/w),N,N,N,N,N,N,N,N 少量,,立行,,,,,,,,,,,,,
CRM47885,Supelco 37 Component FAME Mix indichloromethane 1 mL,75-09-2,Dichloromethane(Methylenechloride),95~100,%,Y 4類，限值25%,N,N 2目少量,N,N,N,N,N 少量,,思必可,,,,,,,,,,,,,
PFS-537-APDS,,Methanol,67-56-1,99.993,%,N,N,N 2目少量,N,N,N,N,N 少量,,,,,,,,,,,,,,,
PFS-537-APDS,,Sodium hydroxide,1310-73-2,0.0016,%,N,N,N 2目少量,N,N,N,N,N 少量,,,,,,,,,,,,,,,
PFS-537-APDS,,Tetrafluoro-2-(heptafluoropropoxy)propanoic acid (HFPO-DA),13252-13-6,0.0003,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
PFS-537-APDS,,N-ethyl perfluorooctanesulfonamidoacetic acid - mixed isomers (N-EtFOSAA),2991-50-6,0.0003,%,N,N,N,N,N,Y,N,N,,,,,,,,,,,,,,,
PFS-537-APDS,,N-methylperfluorooctanesulfonamidoacetic acid - mixed isomers (N-MeFOSAA),2355-31-9,0.0003,%,N,N,N,N,N,Y,N,N,,,,,,,,,,,,,,,
PFS-537-APDS,,Perfluorobutanesulfonate - K salt (PFBS),29420-49-3,0.0003,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
PFS-537-APDS,,Perfluorodecanoic acid - Na salt (PFDA),3830-45-3,0.0003,%,N,N,N,N,N,Y,N,N,,,,,,,,,,,,,,,
PFS-537-APDS,,Perfluorododecanoic acid - Na salt (PFDoA),307-67-5,0.0003,%,N,N,N,N,N,Y,N,N,,,,,,,,,,,,,,,
PFS-537-APDS,,Perfluoroheptanoic acid (PFHPA),375-85-9,0.0003,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
PFS-537-APDS,,Perfluorohexane sulfonic acid (PFHxS) potassium salt,3871-99-6,0.0003,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
PFS-537-APDS,,Perfluorohexanoic acid - Na salt (PFHxA),2923-26-4,0.0003,%,N,N,N,N,N,Y,N,N,,,,,,,,,,,,,,,
PFS-537-APDS,,Perfluorononanoic acid (PFNA),375-95-1,0.0003,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
PFS-537-APDS,,1763-23-1,Perfluorooctane sulfonic acid (PFOS),0.0003,%,"Y 1,2類，現改為全濃度，原限值0.01%",N,N,N,N,N,N,N 少量,管制全濃度(全氟辛烷磺酸),,,,,,,,,,,,,,
PFS-537-APDS,,335-67-1,Perfluorooctanoic acid (PFOA),0.0003,%,Y 1類，現改為全濃度，原限值0.01%,N,N,N,N,N,N,N 少量,管制全濃度(全氟辛酸),,,,,,,,,,,,,,
PFS-537-APDS,,Perfluorotetradecanoic acid (PFTA),376-06-7,0.0003,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
PFS-537-APDS,,Perfluorotridecanoic acid (PFTrDA),72629-94-8,0.0003,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
PFS-537-APDS,,Perfluoroundecanoic acid - Na salt (PFUnA),60871-96-7,0.0003,%,N,N,N,N,N,Y,N,N,,,,,,,,,,,,,,,
PFS-537-APDS,,11-chloroeicosafluoro-3-oxaundecane-1-sulfonic acid - K salt (11Cl-PF3OUDS),83329-89-9,0.0003,%,N,N,N,N,N,Y,N,N,,,,,,,,,,,,,,,
PFS-537-APDS,,9-chlorohexadecafluoro-3-oxanone-1-sulfonic acid - K salt (9Cl-PF3ONS),73606-19-6,0.0003,%,N,N,N,N,N,Y,N,N,,,,,,,,,,,,,,,
PFS-537-APDS,,"Dodecafluoro-3H-4,8-dioxanonanoic acid - Na salt (NaDONA)",2250081-67-3,0.0003,%,N,N,N,N,N,Y,N,N,,,,,,,,,,,,,,,
PSS-DXTKIT,,9004-54-0,Dextran,100%,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
PSS-PDM311,,"Siloxanes and Silicones, di-Me",63148-62-9,100%,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
PSS-PDM1.5K,,"Siloxanes and Silicones, di-Me",63148-62-9,100%,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
PFS-537-SPDS,,67-56-1,Methanol,99.9989,%,N,N,N 2目少量,N,N,N,N,N 少量,,,,,,,,,,,,,,,
PFS-537-SPDS,,1310-73-2,Sodium hydroxide,0.0003,%,N,N,N 2目少量,N,N,N,N,N 少量,,,,,,,,,,,,,,,
PFS-537-SPDS,,No CAS,Perfluorohexanoic acid (13C6) - Na salt (PFHxA),0.0001,%,N,N,N,N,N,Y,N,N,,,,,,,,,,,,,,,
PFS-537-SPDS,,No CAS,Perfluorodecanoic acid (13C9) (PFDA),0.0001,%,N,N,N,N,N,Y,N,N,,,,,,,,,,,,,,,
PFS-537-SPDS,,No CAS,N-ethylperfluorooctanesulfonamidoacetic acid (D5) (N-EtFOSAA),0.0005,%,N,N,N,N,N,Y,N,N,,,,,,,,,,,,,,,
PFS-537-SPDS,,No CAS,Tetrafluoro-2-(heptafluoropropoxy)propanoic acid (13C3) (HFPO-DA),0.0001,%,N,N,N,N,N,Y,N,N,,,,,,,,,,,,,,,
AS-D-6379-SRS,,110-82-7,Cyclohexane,1,%,Y 4類，限值1%,N,N 2目少量,N,N,N,N,N 少量,環己烷,友和-AccuStandard,,,,,,,,,,,,,
AS-D-6379-SRS,,95-47-6,"1,2-Dimethylbenzene",0.05,%,N,N,N 2目少量,N,N,N,N,N 少量,,友和-AccuStandard,,,,,,,,,,,,,
AS-D-6379-SRS,,90-12-0,1-Methylnaphthalene                                                                                                                 ,0.005,%,N,N,N,N,N,N,N,N 少量,,友和-AccuStandard,,,,,,,,,,,,,
AS-D-6379-SRS,,142-82-5,n-Heptane,98.945,%,N,N,N,N,N,N,N,N 少量,,友和-AccuStandard,,,,,,,,,,,,,
AS-D-6379-SRS-PAK,D-6379 System Resolution Standard (Varied conc. in n-Heptane) D-6379系統解析度標準品溶於正庚烷溶劑 5X1ML,110-82-7,Cyclohexane,1,%,Y 4類，限值1%,N,N 2目少量,N,N,N,N,N 少量,環己烷 / 等同AS-D-6379-SRS*5,友和-AccuStandard 濃度1% 申報重量:0.0039 KG,,,,,,,,,,,,,
AS-D-6379-SRS-PAK,,95-47-6,"1,2-Dimethylbenzene",0.05,%,N,N,N 2目少量,N,N,N,N,N 少量,等同AS-D-6379-SRS*5,友和-AccuStandard,,,,,,,,,,,,,
AS-D-6379-SRS-PAK,,90-12-0,1-Methylnaphthalene                                                                                                                 ,0.005,%,N,N,N,N,N,N,N,N 少量,等同AS-D-6379-SRS*5,友和-AccuStandard,,,,,,,,,,,,,
AS-D-6379-SRS-PAK,,142-82-5,n-Heptane,98.945,%,N,N,N,N,N,N,N,N 少量,等同AS-D-6379-SRS*5,友和-AccuStandard,,,,,,,,,,,,,
AS-D-4815-IS-SET,,友和告知不用申請文件,,,,,,,,,,,,,友和-AccuStandard,,,,,,,,,,,,,
JT-9177-03,                  ,142-82-5,heptane                                                                                                                             ,100,%,N,N,N,N,N,N,N,N 年用量無超過,,友和-AccuStandard,,,,,,,,,,,,,
AS-ASTM-P-0135,,110-82-7,Cyclohexane,1~5,%,Y 4類，限值1%,N,N 2目少量,N,N,N,N,N 少量,,友和-AccuStandard,,,,,,,,,,,,,
AS-ASTM-P-0135,,95-47-6,"1,2-Dimethylbenzene",0.5,%,N,N,N 2目少量,N,N,N,N,N 少量,,友和-AccuStandard,,,,,,,,,,,,,
AS-ASTM-P-0135,,132-65-0,Dibenzothiophene,0.05,%,N,N,N,N,N,N,N,N 少量,,友和-AccuStandard,,,,,,,,,,,,,
AS-ASTM-P-0135,,779-02-2,9-Methylanthracene,0.05,%,N,N,N,N,N,N,N,N 少量,,友和-AccuStandard,,,,,,,,,,,,,
AS-ASTM-P-0135,,142-82-5,heptane                                                                                                                             ,<98.4,%,N,N,N,N,N,N,N,N 年用量無超過,,友和-AccuStandard,,,,,,,,,,,,,
AS-ASTM-P-0135-PAK,Cyclohexane 1% System Performance Standard (Varied conc. in n-Heptane)環己烷系統執行標準液5X5ML,110-82-7,Cyclohexane,1~5,%,Y 4類，限值1%,N,N 2目少量,N,N,N,N,N 少量,等同AS-ASTM-P-0135*5,友和-AccuStandard 濃度1% 申報重量: 0.0195 KG,,,,,,,,,,,,,
AS-ASTM-P-0135-PAK,,95-47-6,"1,2-Dimethylbenzene",0.5,%,N,N,N 2目少量,N,N,N,N,N 少量,等同AS-ASTM-P-0135*5,友和-AccuStandard,,,,,,,,,,,,,
AS-ASTM-P-0135-PAK,,132-65-0,Dibenzothiophene,0.05,%,N,N,N,N,N,N,N,N 少量,等同AS-ASTM-P-0135*5,友和-AccuStandard,,,,,,,,,,,,,
AS-ASTM-P-0135-PAK,,779-02-2,9-Methylanthracene,0.05,%,N,N,N,N,N,N,N,N 少量,等同AS-ASTM-P-0135*5,友和-AccuStandard,,,,,,,,,,,,,
AS-ASTM-P-0135-PAK,,142-82-5,heptane                                                                                                                             ,<98.4,%,N,N,N,N,N,N,N,N 年用量無超過,等同AS-ASTM-P-0135*5,友和-AccuStandard,,,,,,,,,,,,,
AS-ASTM-P-0136-SET,IP 391-95 Calibration Curve (Varied conc. in n-Heptane)校準標準液 4X1ML,110-82-7,Cyclohexane,1~5,%,Y 4類，限值1%,N,N 2目少量,N,N,N,N,N 少量,,友和-AccuStandard 濃度5% 申報重量: 0.00312 KG,,,,,,,,,,,,,
AS-ASTM-P-0136-SET,,95-47-6,"1,2-Dimethylbenzene",4,%,N,N,N 2目少量,N,N,N,N,N 少量,,友和-AccuStandard,,,,,,,,,,,,,
AS-ASTM-P-0136-SET,,90-12-0,1-Methylnaphthalene                                                                                                                 ,4,%,N,N,N,N,N,N,N,N 少量,,友和-AccuStandard,,,,,,,,,,,,,
AS-ASTM-P-0136-SET,,85-01-8,phenanthrene,0.4,%  ,N,N,N,N,N,N,N,N 少量,,友和-AccuStandard,,,,,,,,,,,,,
AS-ASTM-P-0136-SET,,142-82-5,heptane                                                                                                                             ,86.6,%,N,N,N,N,N,N,N,N 年用量無超過,,友和-AccuStandard,,,,,,,,,,,,,
AS-D-4815-IS-SET,,友和告知不用申請文件,,,,,,,,,,,,,友和-AccuStandard,,,,,,,,,,,,,
AS-RFA-BLNK-10ML-PAK,,友和告知需填油品委託書(需大小章),,,,,,,,,,,,,友和-AccuStandard,,,,,,,,,,,,,
AS-D-4815-RT-PAK,,友和告知不用申請文件,,,,,,,,,,,,,友和-AccuStandard,,,,,,,,,,,,,
8.14119,,57-09-0,Hexadecyl trimethyl ammonium bromide,<100,%,N,N,N,N,N,N,N,N 少量,,Merck,,,,,,,,,,,,,
8.22187,,9005-65-6,Tween 80,45~55,%,N,N,N,N,N,N,N,N 少量,,Merck,,,,,,,,,,,,,
8.22187,,3352-57-6,Hydroxyl,65~80,%,N,N,N,N,N,N,N,N 少量,,Merck,,,,,,,,,,,,,
PSS-PSKITR1L,,9003-53-6,"Styrene, oligomers (Beads, expandable)",100 ,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
GKK-404,WS0024,88-68-6,anthranilamide,100,%,N,N,N,N,N,N,N,N 少量,Vial A (2-AB Dye),Xn Harmful,,,,,,,,,,,,,
GKK-404,WS0025,67-68-5,dimethyl sulfoxide,100,%,N,N,N,N,N,N,N,N 少量,Vial B (DMSO),Xi Irritant,,,,,,,,,,,,,
GKK-404,WS0026,64-19-7,acetic acid ... %,100,%,N,N,N 2目少量,N,N,N,N,N 少量,Vial C (Acetic Acid),C Corrosive,,,,,,,,,,,,,
GKK-404,WS0027,25895-60-7,sodium cyanborohydride,100,%,N,N,N,N,N,N,N,N 少量,Vial D (Reductant),T Toxic; F Highly flammable; N Dangerous for the environment,,,,,,,,,,,,,
5061-3332,,147-85-3,L-Proline,0.0012,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
5061-3332,,56-89-3,L-Cystine,0.0012,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
5061-3332,,56-40-6,Glycine,0.0008,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
5061-3332,,56-41-7,L-Alanine,0.0009,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
5061-3332,,56-45-1,L-Serine,0.0015,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
5061-3332,,56-84-8,Aspartic acid,0.0013,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
5061-3332,,56-86-0,Glutamic acid,0.0015,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
5061-3332,,657-27-2,Lysine hydrochloride,0.0015,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
5061-3332,,60-18-4,Tyrosine,0.0018,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
5061-3332,,61-90-5,L-Leucine,0.0013,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
5061-3332,,63-68-3,L-Methionine,0.0015,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
5061-3332,,63-91-2,3-Phenyl-L-alanine,0.0017,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
5061-3332,,5934-29-2,"Histidine, monohydrochloride, monohydrate, L-",0.0016,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
5061-3332,,72-18-4,L-Valine,0.0012,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
5061-3332,,72-19-5,L-Threonine,0.0012,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
5061-3332,,73-32-5,L-Isoleucine,0.0013,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
5061-3332,,74-79-3,Arginine,0.0017,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
5061-3332,,7647-01-0,Hydrochloric acid,0.4,%,N,N,N 2目少量,N,N 乙類，限值100%,N,N,N 少量,,,,,,,,,,,,,,,
5061-3332,,7732-18-5,Water,99.5768,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
PSS-PDM311-2G,,63148-62-9,Poly(dimethyl siloxane),100 ,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
PSS-PDM1.5K-2G,,63148-62-9,Poly(dimethyl siloxane),100 ,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
PSS-PS56K,,9003-53-6,"Styrene, oligomers (Beads, expandable)",100 ,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
PSS-PS9K,,9003-53-6,"Styrene, oligomers (Beads, expandable)",100 ,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
PSS-ps3.2m,,9003-53-6,"Styrene, oligomers (Beads, expandable)",100 ,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
PSS-PS890,,9003-53-6,"Styrene, oligomers (Beads, expandable)",100 ,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
PSS-PS180K,,9003-53-6,"Styrene, oligomers (Beads, expandable)",100 ,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
PSS-PS33K,,9003-53-6,"Styrene, oligomers (Beads, expandable)",100 ,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
T-175,"Triheneicosanoin, 21:0 1g 內標準品",26536-14-1,TRIHENEICOSANOIN,100 ,%,N,N,N,N,N,N,N,N 少量,,思必可Supelco,,,,,,,,,,,,,
5982-4360,,1343-88-0,"Silicic acid, magnesium salt",100,% (w/w),N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
5190-8568,"5190-8568: Chromium std, 10 ug/ml HNO3, 100ml (MAT)",13548-38-4,chromium trinitrate,0.001,%,N,N,N 1目，限值1%,N,N,N,N,N 少量,,,,,,,,,,,,,,,
5190-8568,"5190-8568: Chromium std, 10 ug/ml HNO3, 100ml (MAT)",7697-37-2,Nitric acid,1.34,%,N,N,N 2目少量,N,N,N,N,N 少量,,,,,,,,,,,,,,,
5190-8568,"5190-8568: Chromium std, 10 ug/ml HNO3, 100ml (MAT)",7732-18-5,Water,98.659,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
PSS-PS1.2K,,9003-53-6,Poly(styrene),100,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
PSS-PS1.8K,,9003-53-6,Poly(styrene),100,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
PSS-PS10K,,9003-53-6,Poly(styrene),100,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
PSS-PS1K,,9003-53-6,Poly(styrene),100,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
PSS-PS200K,,9003-53-6,Poly(styrene),100,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
PSS-PS3.2K,,9003-53-6,Poly(styrene),100,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
PSS-PS370,,9003-53-6,Poly(styrene),100,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
PSS-PS4.5K,,9003-53-6,Poly(styrene),100,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
PSS-PS4K,,9003-53-6,Poly(styrene),100,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
PSS-PS7K,,9003-53-6,Poly(styrene),100,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
PSS-PEG106,,111-46-6,Diethylene glycol - PEG 106,100,%,N,N,N,N,N,N,N,N 年用量無超過,,,,,,,,,,,,,,,
PSS-PEG400,,25322-68-3,Poly(ethylene glycol),100,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
PSS-PEG12K,,25322-68-3,Poly(ethylene glycol),100,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
PSS-PEG1K,,25322-68-3,Poly(ethylene glycol),100,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
PSS-PEG3K,,25322-68-3,Poly(ethylene glycol),100,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
PSS-PEG42K,,25322-68-3,Poly(ethylene glycol),100,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
PSS-PEO220K,,25322-68-3,Poly(ethylene oxide),100,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
PJ31S,"Streptavidin-R-Phycoerythrin, 1 mg;Streptavidin-R-Phycoerythrin, 5 mg; Streptavidin-R-Phycoerythrin, 50 mg",7732-18-5,"water, distilled, conductivity or of similar purity",98.7523,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
PJ31S,"Streptavidin-R-Phycoerythrin, 1 mg;Streptavidin-R-Phycoerythrin, 5 mg; Streptavidin-R-Phycoerythrin, 50 mg",7647-14-5,sodium chloride,0.88,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
PJ31S,"Streptavidin-R-Phycoerythrin, 1 mg;Streptavidin-R-Phycoerythrin, 5 mg; Streptavidin-R-Phycoerythrin, 50 mg",(739),Streptavidin-R-Phycoerythrin Conjugate (Raw material),0.21,%,N,N,N,N,N,Y,N,N,,,,,,,,,,,,,,,
PJ31S,"Streptavidin-R-Phycoerythrin, 1 mg;Streptavidin-R-Phycoerythrin, 5 mg; Streptavidin-R-Phycoerythrin, 50 mg",1185-53-1,"2-amino-2-(hydroxymethyl)propane-1,3-diolhydrochloride",0.1576,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
PJ31S,"Streptavidin-R-Phycoerythrin, 1 mg;Streptavidin-R-Phycoerythrin, 5 mg; Streptavidin-R-Phycoerythrin, 50 mg",87-86-5,pentachlorophenol,0.0001,%,"N 1,3類，限值0.01%",N,N,N 限值1%(沒有超過1%),N,N,N,N 少量,,,,,,,,,,,,,,,
PJ31S-1,"Streptavidin-R-Phycoerythrin, 1 mg;Streptavidin-R-Phycoerythrin, 5 mg; Streptavidin-R-Phycoerythrin, 50 mg",7732-18-5,"water, distilled, conductivity or of similar purity",98.7523,%,N,N,N,N,N,N,N,N 少量,,ProZyme,,,,,,,,,,,,,
PJ31S-1,"Streptavidin-R-Phycoerythrin, 1 mg;Streptavidin-R-Phycoerythrin, 5 mg; Streptavidin-R-Phycoerythrin, 50 mg",7647-14-5,sodium chloride,0.88,%,N,N,N,N,N,N,N,N 少量,,ProZyme,,,,,,,,,,,,,
PJ31S-1,"Streptavidin-R-Phycoerythrin, 1 mg;Streptavidin-R-Phycoerythrin, 5 mg; Streptavidin-R-Phycoerythrin, 50 mg",(739),Streptavidin-R-Phycoerythrin Conjugate (Raw material),0.21,%,N,N,N,N,N,Y,N,N,,ProZyme,,,,,,,,,,,,,
PJ31S-1,"Streptavidin-R-Phycoerythrin, 1 mg;Streptavidin-R-Phycoerythrin, 5 mg; Streptavidin-R-Phycoerythrin, 50 mg",1185-53-1,"2-amino-2-(hydroxymethyl)propane-1,3-diolhydrochloride",0.1576,%,N,N,N,N,N,N,N,N 少量,,ProZyme,,,,,,,,,,,,,
PJ31S-1,"Streptavidin-R-Phycoerythrin, 1 mg;Streptavidin-R-Phycoerythrin, 5 mg; Streptavidin-R-Phycoerythrin, 50 mg",87-86-5,pentachlorophenol,0.0001,%,"N 1,3類，限值0.01%",N,N,N 限值1%(沒有超過1%),N,N,N,N 少量,,ProZyme,,,,,,,,,,,,,
PJ31S-5,"Streptavidin-R-Phycoerythrin, 1 mg;Streptavidin-R-Phycoerythrin, 5 mg; Streptavidin-R-Phycoerythrin, 50 mg",7732-18-5,"water, distilled, conductivity or of similar purity",98.7523,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
PJ31S-5,"Streptavidin-R-Phycoerythrin, 1 mg;Streptavidin-R-Phycoerythrin, 5 mg; Streptavidin-R-Phycoerythrin, 50 mg",7647-14-5,sodium chloride,0.88,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
PJ31S-5,"Streptavidin-R-Phycoerythrin, 1 mg;Streptavidin-R-Phycoerythrin, 5 mg; Streptavidin-R-Phycoerythrin, 50 mg",(739),Streptavidin-R-Phycoerythrin Conjugate (Raw material),0.21,%,N,N,N,N,N,Y,N,N,,,,,,,,,,,,,,,
PJ31S-5,"Streptavidin-R-Phycoerythrin, 1 mg;Streptavidin-R-Phycoerythrin, 5 mg; Streptavidin-R-Phycoerythrin, 50 mg",1185-53-1,"2-amino-2-(hydroxymethyl)propane-1,3-diolhydrochloride",0.1576,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
PJ31S-5,"Streptavidin-R-Phycoerythrin, 1 mg;Streptavidin-R-Phycoerythrin, 5 mg; Streptavidin-R-Phycoerythrin, 50 mg",87-86-5,pentachlorophenol,0.0001,%,"N 1,3類，限值0.01%",N,N,N 限值1%(沒有超過1%),N,N,N,N 少量,,,,,,,,,,,,,,,
PJRS301-SX,"Streptavidin-R-Phycoerythrin (ver 7),0.25 mg; Streptavidin-R-Phycoerythrin (ver 7),1 mg; Streptavidin-R-Phycoerythrin (ver 7), 10 mg; Streptavidin-R-Phycoerythrin (ver 7), 50 mg",7732-18-5,"water, distilled, conductivity or of similar purity",98.7523,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
PJRS301-SX,"Streptavidin-R-Phycoerythrin (ver 7),0.25 mg; Streptavidin-R-Phycoerythrin (ver 7),1 mg; Streptavidin-R-Phycoerythrin (ver 7), 10 mg; Streptavidin-R-Phycoerythrin (ver 7), 50 mg",7647-14-5,sodium chloride,0.88,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
PJRS301-SX,"Streptavidin-R-Phycoerythrin (ver 7),0.25 mg; Streptavidin-R-Phycoerythrin (ver 7),1 mg; Streptavidin-R-Phycoerythrin (ver 7), 10 mg; Streptavidin-R-Phycoerythrin (ver 7), 50 mg",(739),Streptavidin-R-Phycoerythrin Conjugate (Raw material),0.21,%,N,N,N,N,N,Y,N,N,,,,,,,,,,,,,,,
PJRS301-SX,"Streptavidin-R-Phycoerythrin (ver 7),0.25 mg; Streptavidin-R-Phycoerythrin (ver 7),1 mg; Streptavidin-R-Phycoerythrin (ver 7), 10 mg; Streptavidin-R-Phycoerythrin (ver 7), 50 mg",1185-53-1,"2-amino-2-(hydroxymethyl)propane-1,3-diolhydrochloride",0.1576,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
PJRS301-SX,"Streptavidin-R-Phycoerythrin (ver 7),0.25 mg; Streptavidin-R-Phycoerythrin (ver 7),1 mg; Streptavidin-R-Phycoerythrin (ver 7), 10 mg; Streptavidin-R-Phycoerythrin (ver 7), 50 mg",87-86-5,pentachlorophenol,0.0001,%,"N 1,3類，限值0.01%",N,N,N 限值1%(沒有超過1%),N,N,N,N 少量,,,,,,,,,,,,,,,
PJRS34-SX,"Streptavidin-R-Phycoerythrin (ver 9), 0.25 mg; Streptavidin-R-Phycoerythrin (ver 9), 1 mg; Streptavidin-R-Phycoerythrin (ver 9), 10 mg; Streptavidin-R-Phycoerythrin (ver 9),50 mg",7732-18-5,"water, distilled, conductivity or of similar purity",98.7519,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
PJRS34-SX,"Streptavidin-R-Phycoerythrin (ver 9), 0.25 mg; Streptavidin-R-Phycoerythrin (ver 9), 1 mg; Streptavidin-R-Phycoerythrin (ver 9), 10 mg; Streptavidin-R-Phycoerythrin (ver 9),50 mg",7647-14-5,sodium chloride,0.88,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
PJRS34-SX,"Streptavidin-R-Phycoerythrin (ver 9), 0.25 mg; Streptavidin-R-Phycoerythrin (ver 9), 1 mg; Streptavidin-R-Phycoerythrin (ver 9), 10 mg; Streptavidin-R-Phycoerythrin (ver 9),50 mg",(739),Streptavidin-R-Phycoerythrin Conjugate (Raw material),0.21,%,N,N,N,N,N,Y,N,N,,,,,,,,,,,,,,,
PJRS34-SX,"Streptavidin-R-Phycoerythrin (ver 9), 0.25 mg; Streptavidin-R-Phycoerythrin (ver 9), 1 mg; Streptavidin-R-Phycoerythrin (ver 9), 10 mg; Streptavidin-R-Phycoerythrin (ver 9),50 mg",1185-53-1,"2-amino-2-(hydroxymethyl)propane-1,3-diolhydrochloride",0.1576,%,N,N,N,N,N,N,N,N 少量,,,,,,,,,,,,,,,
